event_id,user_id,event_time,event_name,session_id
10318,2175,2024-08-19 00:00:00,app_open,18736
10319,2175,2024-08-19 00:05:00,onboarding_started,18736
10320,2175,2024-08-19 02:00:00,kyc_submitted,18736
10321,2175,2024-08-23 00:00:00,kyc_approved,18736
10322,2175,2024-08-23 04:00:00,bank_added,18736
10323,2176,2024-05-03 00:00:00,app_open,18739
10324,2176,2024-05-03 00:05:00,onboarding_started,18739
10325,2176,2024-05-03 02:00:00,kyc_submitted,18739
10326,2176,2024-05-06 00:00:00,kyc_approved,18739
10327,2176,2024-05-06 14:00:00,bank_added,18743
10328,2176,2024-05-10 14:00:00,first_transaction_attempted,18745
10329,2176,2024-05-10 15:58:00,first_transaction_success,18739
10330,2177,2024-09-19 00:00:00,app_open,18746
10331,2177,2024-09-19 00:05:00,onboarding_started,18746
10332,2177,2024-09-19 02:00:00,kyc_submitted,18746
10333,2177,2024-09-24 00:00:00,kyc_approved,18746
10334,2177,2024-09-25 00:00:00,bank_added,18747
10335,2177,2024-09-30 00:00:00,first_transaction_attempted,18755
10336,2177,2024-09-30 00:51:00,first_transaction_success,18752
10337,2178,2024-09-11 00:00:00,app_open,18759
10338,2178,2024-09-11 00:05:00,onboarding_started,18759
10339,2178,2024-09-11 02:00:00,kyc_submitted,18759
10340,2179,2023-12-04 00:00:00,app_open,18762
10341,2179,2023-12-04 00:05:00,onboarding_started,18762
10342,2180,2023-01-29 00:00:00,app_open,18775
10343,2180,2023-01-29 00:05:00,onboarding_started,18775
10344,2180,2023-01-29 02:00:00,kyc_submitted,18775
10345,2180,2023-01-30 00:00:00,kyc_approved,18775
10346,2180,2023-01-30 09:00:00,bank_added,18778
10347,2180,2023-02-02 09:00:00,first_transaction_attempted,18781
10348,2180,2023-02-02 10:01:00,first_transaction_success,18778
10349,2181,2023-07-07 00:00:00,app_open,18782
10350,2181,2023-07-07 00:05:00,onboarding_started,18782
10351,2181,2023-07-07 02:00:00,kyc_submitted,18782
10352,2181,2023-07-09 00:00:00,kyc_approved,18782
10353,2181,2023-07-09 14:00:00,bank_added,18796
10354,2181,2023-07-13 14:00:00,first_transaction_attempted,18796
10355,2181,2023-07-13 15:02:00,first_transaction_success,18788
10356,2182,2024-05-10 00:00:00,app_open,18798
10357,2182,2024-05-10 00:05:00,onboarding_started,18798
10358,2182,2024-05-10 02:00:00,kyc_submitted,18798
10359,2183,2023-10-09 00:00:00,app_open,18814
10360,2183,2023-10-09 00:05:00,onboarding_started,18814
10361,2183,2023-10-09 02:00:00,kyc_submitted,18814
10362,2183,2023-10-10 00:00:00,kyc_approved,18814
10363,2183,2023-10-10 16:00:00,bank_added,18815
10364,2183,2023-10-14 16:00:00,first_transaction_attempted,18822
10365,2183,2023-10-14 17:54:00,first_transaction_success,18814
10366,2184,2024-08-25 00:00:00,app_open,18823
10367,2184,2024-08-25 00:05:00,onboarding_started,18823
10368,2184,2024-08-25 02:00:00,kyc_submitted,18823
10369,2184,2024-08-29 00:00:00,kyc_approved,18823
10370,2184,2024-08-29 16:00:00,bank_added,18833
10371,2184,2024-09-01 16:00:00,first_transaction_attempted,18826
10372,2184,2024-09-01 17:21:00,first_transaction_success,18825
10373,2185,2024-08-31 00:00:00,app_open,18835
10374,2185,2024-08-31 00:05:00,onboarding_started,18835
10375,2185,2024-08-31 02:00:00,kyc_submitted,18835
10376,2185,2024-09-04 00:00:00,kyc_approved,18835
10377,2185,2024-09-04 17:00:00,bank_added,18836
10378,2185,2024-09-09 17:00:00,first_transaction_attempted,18837
10379,2185,2024-09-09 18:05:00,first_transaction_success,18836
10380,2186,2023-03-21 00:00:00,app_open,18840
10381,2186,2023-03-21 00:05:00,onboarding_started,18840
10382,2186,2023-03-21 02:00:00,kyc_submitted,18840
10383,2186,2023-03-23 00:00:00,kyc_approved,18840
10384,2186,2023-03-23 10:00:00,bank_added,18843
10385,2187,2024-08-10 00:00:00,app_open,18849
10386,2187,2024-08-10 00:05:00,onboarding_started,18849
10387,2187,2024-08-10 02:00:00,kyc_submitted,18849
10388,2188,2024-09-13 00:00:00,app_open,18867
10389,2188,2024-09-13 00:05:00,onboarding_started,18867
10390,2188,2024-09-13 02:00:00,kyc_submitted,18867
10391,2188,2024-09-15 00:00:00,kyc_approved,18867
10392,2188,2024-09-15 15:00:00,bank_added,18869
10393,2189,2023-04-15 00:00:00,app_open,18880
10394,2189,2023-04-15 00:05:00,onboarding_started,18880
10395,2189,2023-04-15 02:00:00,kyc_submitted,18880
10396,2190,2024-01-01 00:00:00,app_open,18889
10397,2190,2024-01-01 00:05:00,onboarding_started,18889
10398,2190,2024-01-01 02:00:00,kyc_submitted,18889
10399,2190,2024-01-04 00:00:00,kyc_approved,18889
10400,2190,2024-01-04 10:00:00,bank_added,18892
10401,2190,2024-01-05 10:00:00,first_transaction_attempted,18892
10402,2190,2024-01-05 11:50:00,first_transaction_success,18891
10403,2191,2024-12-17 00:00:00,app_open,18902
10404,2191,2024-12-17 00:05:00,onboarding_started,18902
10405,2192,2023-02-02 00:00:00,app_open,18905
10406,2192,2023-02-02 00:05:00,onboarding_started,18905
10407,2192,2023-02-02 02:00:00,kyc_submitted,18905
10408,2192,2023-02-07 00:00:00,kyc_approved,18905
10409,2192,2023-02-07 23:00:00,bank_added,18911
10410,2192,2023-02-09 23:00:00,first_transaction_attempted,18905
10411,2192,2023-02-09 23:07:00,first_transaction_success,18907
10412,2193,2024-03-10 00:00:00,app_open,18913
10413,2193,2024-03-10 00:05:00,onboarding_started,18913
10414,2193,2024-03-10 02:00:00,kyc_submitted,18913
10415,2193,2024-03-11 00:00:00,kyc_approved,18913
10416,2193,2024-03-11 14:00:00,bank_added,18914
10417,2194,2023-09-24 00:00:00,app_open,18921
10418,2194,2023-09-24 00:05:00,onboarding_started,18921
10419,2195,2023-05-13 00:00:00,app_open,18924
10420,2195,2023-05-13 00:05:00,onboarding_started,18924
10421,2196,2024-11-25 00:00:00,app_open,18925
10422,2196,2024-11-25 00:05:00,onboarding_started,18925
10423,2196,2024-11-25 02:00:00,kyc_submitted,18925
10424,2196,2024-11-29 00:00:00,kyc_approved,18925
10425,2196,2024-11-29 08:00:00,bank_added,18925
10426,2197,2024-08-30 00:00:00,app_open,18936
10427,2197,2024-08-30 00:05:00,onboarding_started,18936
10428,2198,2024-11-19 00:00:00,app_open,18937
10429,2198,2024-11-19 00:05:00,onboarding_started,18937
10430,2199,2024-04-11 00:00:00,app_open,18941
10431,2199,2024-04-11 00:05:00,onboarding_started,18941
10432,2199,2024-04-11 02:00:00,kyc_submitted,18941
10433,2200,2024-06-13 00:00:00,app_open,18946
10434,2200,2024-06-13 00:05:00,onboarding_started,18946
10435,2201,2024-04-14 00:00:00,app_open,18947
10436,2201,2024-04-14 00:05:00,onboarding_started,18947
10437,2202,2024-08-02 00:00:00,app_open,18950
10438,2202,2024-08-02 00:05:00,onboarding_started,18950
10439,2202,2024-08-02 02:00:00,kyc_submitted,18950
10440,2203,2023-12-07 00:00:00,app_open,18961
10441,2203,2023-12-07 00:05:00,onboarding_started,18961
10442,2203,2023-12-07 02:00:00,kyc_submitted,18961
10443,2203,2023-12-11 00:00:00,kyc_approved,18961
10444,2203,2023-12-11 12:00:00,bank_added,18968
10445,2203,2023-12-15 12:00:00,first_transaction_attempted,18962
10446,2203,2023-12-15 14:00:00,first_transaction_success,18969
10447,2204,2024-12-24 00:00:00,app_open,18971
10448,2204,2024-12-24 00:05:00,onboarding_started,18971
10449,2204,2024-12-24 02:00:00,kyc_submitted,18971
10450,2204,2024-12-25 00:00:00,kyc_approved,18971
10451,2204,2024-12-25 16:00:00,bank_added,18973
10452,2205,2024-01-18 00:00:00,app_open,18975
10453,2205,2024-01-18 00:05:00,onboarding_started,18975
10454,2206,2023-11-10 00:00:00,app_open,18991
10455,2206,2023-11-10 00:05:00,onboarding_started,18991
10456,2207,2024-04-04 00:00:00,app_open,18993
10457,2207,2024-04-04 00:05:00,onboarding_started,18993
10458,2208,2023-09-08 00:00:00,app_open,18994
10459,2208,2023-09-08 00:05:00,onboarding_started,18994
10460,2209,2023-12-25 00:00:00,app_open,19010
10461,2209,2023-12-25 00:05:00,onboarding_started,19010
10462,2209,2023-12-25 02:00:00,kyc_submitted,19010
10463,2210,2024-01-11 00:00:00,app_open,19024
10464,2210,2024-01-11 00:05:00,onboarding_started,19024
10465,2210,2024-01-11 02:00:00,kyc_submitted,19024
10466,2211,2024-03-04 00:00:00,app_open,19035
10467,2211,2024-03-04 00:05:00,onboarding_started,19035
10468,2211,2024-03-04 02:00:00,kyc_submitted,19035
10469,2211,2024-03-07 00:00:00,kyc_approved,19035
10470,2211,2024-03-07 15:00:00,bank_added,19035
10471,2211,2024-03-07 15:00:00,first_transaction_attempted,19037
10472,2211,2024-03-07 15:57:00,first_transaction_success,19037
10473,2212,2023-11-07 00:00:00,app_open,19041
10474,2212,2023-11-07 00:05:00,onboarding_started,19041
10475,2212,2023-11-07 02:00:00,kyc_submitted,19041
10476,2213,2024-03-14 00:00:00,app_open,19047
10477,2213,2024-03-14 00:05:00,onboarding_started,19047
10478,2213,2024-03-14 02:00:00,kyc_submitted,19047
10479,2213,2024-03-18 00:00:00,kyc_approved,19047
10480,2213,2024-03-18 06:00:00,bank_added,19052
10481,2213,2024-03-21 06:00:00,first_transaction_attempted,19048
10482,2213,2024-03-21 06:51:00,first_transaction_success,19058
10483,2214,2023-02-13 00:00:00,app_open,19059
10484,2214,2023-02-13 00:05:00,onboarding_started,19059
10485,2214,2023-02-13 02:00:00,kyc_submitted,19059
10486,2214,2023-02-17 00:00:00,kyc_approved,19059
10487,2214,2023-02-17 20:00:00,bank_added,19063
10488,2215,2023-09-18 00:00:00,app_open,19067
10489,2215,2023-09-18 00:05:00,onboarding_started,19067
10490,2215,2023-09-18 02:00:00,kyc_submitted,19067
10491,2215,2023-09-20 00:00:00,kyc_approved,19067
10492,2215,2023-09-20 16:00:00,bank_added,19078
10493,2215,2023-09-22 16:00:00,first_transaction_attempted,19076
10494,2215,2023-09-22 17:57:00,first_transaction_success,19070
10495,2216,2024-10-06 00:00:00,app_open,19079
10496,2216,2024-10-06 00:05:00,onboarding_started,19079
10497,2216,2024-10-06 02:00:00,kyc_submitted,19079
10498,2217,2023-09-06 00:00:00,app_open,19081
10499,2217,2023-09-06 00:05:00,onboarding_started,19081
10500,2217,2023-09-06 02:00:00,kyc_submitted,19081
10501,2217,2023-09-09 00:00:00,kyc_approved,19081
10502,2217,2023-09-09 16:00:00,bank_added,19086
10503,2217,2023-09-14 16:00:00,first_transaction_attempted,19088
10504,2217,2023-09-14 16:42:00,first_transaction_success,19087
10505,2218,2023-07-12 00:00:00,app_open,19090
10506,2218,2023-07-12 00:05:00,onboarding_started,19090
10507,2218,2023-07-12 02:00:00,kyc_submitted,19090
10508,2218,2023-07-16 00:00:00,kyc_approved,19090
10509,2218,2023-07-16 13:00:00,bank_added,19094
10510,2219,2024-03-12 00:00:00,app_open,19105
10511,2219,2024-03-12 00:05:00,onboarding_started,19105
10512,2219,2024-03-12 02:00:00,kyc_submitted,19105
10513,2220,2024-01-14 00:00:00,app_open,19114
10514,2220,2024-01-14 00:05:00,onboarding_started,19114
10515,2220,2024-01-14 02:00:00,kyc_submitted,19114
10516,2220,2024-01-17 00:00:00,kyc_approved,19114
10517,2220,2024-01-17 15:00:00,bank_added,19124
10518,2220,2024-01-20 15:00:00,first_transaction_attempted,19119
10519,2220,2024-01-20 16:49:00,first_transaction_success,19116
10520,2221,2024-09-02 00:00:00,app_open,19126
10521,2221,2024-09-02 00:05:00,onboarding_started,19126
10522,2221,2024-09-02 02:00:00,kyc_submitted,19126
10523,2221,2024-09-04 00:00:00,kyc_approved,19126
10524,2221,2024-09-04 09:00:00,bank_added,19128
10525,2222,2023-09-21 00:00:00,app_open,19130
10526,2222,2023-09-21 00:05:00,onboarding_started,19130
10527,2222,2023-09-21 02:00:00,kyc_submitted,19130
10528,2222,2023-09-23 00:00:00,kyc_approved,19130
10529,2222,2023-09-23 10:00:00,bank_added,19136
10530,2223,2024-04-21 00:00:00,app_open,19138
10531,2223,2024-04-21 00:05:00,onboarding_started,19138
10532,2223,2024-04-21 02:00:00,kyc_submitted,19138
10533,2223,2024-04-24 00:00:00,kyc_approved,19138
10534,2223,2024-04-24 16:00:00,bank_added,19138
10535,2223,2024-04-29 16:00:00,first_transaction_attempted,19140
10536,2223,2024-04-29 17:40:00,first_transaction_success,19139
10537,2224,2024-03-30 00:00:00,app_open,19145
10538,2224,2024-03-30 00:05:00,onboarding_started,19145
10539,2224,2024-03-30 02:00:00,kyc_submitted,19145
10540,2224,2024-03-31 00:00:00,kyc_approved,19145
10541,2224,2024-03-31 02:00:00,bank_added,19146
10542,2224,2024-04-01 02:00:00,first_transaction_attempted,19146
10543,2224,2024-04-01 03:32:00,first_transaction_success,19147
10544,2225,2024-03-18 00:00:00,app_open,19148
10545,2225,2024-03-18 00:05:00,onboarding_started,19148
10546,2225,2024-03-18 02:00:00,kyc_submitted,19148
10547,2225,2024-03-20 00:00:00,kyc_approved,19148
10548,2225,2024-03-20 16:00:00,bank_added,19149
10549,2226,2023-06-21 00:00:00,app_open,19157
10550,2226,2023-06-21 00:05:00,onboarding_started,19157
10551,2226,2023-06-21 02:00:00,kyc_submitted,19157
10552,2226,2023-06-25 00:00:00,kyc_approved,19157
10553,2226,2023-06-25 05:00:00,bank_added,19160
10554,2227,2023-07-31 00:00:00,app_open,19162
10555,2227,2023-07-31 00:05:00,onboarding_started,19162
10556,2227,2023-07-31 02:00:00,kyc_submitted,19162
10557,2227,2023-08-03 00:00:00,kyc_approved,19162
10558,2227,2023-08-03 09:00:00,bank_added,19166
10559,2227,2023-08-05 09:00:00,first_transaction_attempted,19163
10560,2227,2023-08-05 09:32:00,first_transaction_success,19163
10561,2228,2024-03-21 00:00:00,app_open,19170
10562,2228,2024-03-21 00:05:00,onboarding_started,19170
10563,2228,2024-03-21 02:00:00,kyc_submitted,19170
10564,2229,2024-12-26 00:00:00,app_open,19183
10565,2229,2024-12-26 00:05:00,onboarding_started,19183
10566,2229,2024-12-26 02:00:00,kyc_submitted,19183
10567,2229,2024-12-30 00:00:00,kyc_approved,19183
10568,2229,2024-12-30 17:00:00,bank_added,19188
10569,2229,2024-12-30 17:00:00,first_transaction_attempted,19183
10570,2229,2024-12-30 17:49:00,first_transaction_success,19185
10571,2230,2024-02-13 00:00:00,app_open,19189
10572,2230,2024-02-13 00:05:00,onboarding_started,19189
10573,2230,2024-02-13 02:00:00,kyc_submitted,19189
10574,2230,2024-02-16 00:00:00,kyc_approved,19189
10575,2230,2024-02-16 06:00:00,bank_added,19193
10576,2230,2024-02-21 06:00:00,first_transaction_attempted,19196
10577,2230,2024-02-21 06:16:00,first_transaction_success,19196
10578,2231,2023-09-09 00:00:00,app_open,19197
10579,2231,2023-09-09 00:05:00,onboarding_started,19197
10580,2231,2023-09-09 02:00:00,kyc_submitted,19197
10581,2231,2023-09-11 00:00:00,kyc_approved,19197
10582,2231,2023-09-11 16:00:00,bank_added,19197
10583,2231,2023-09-12 16:00:00,first_transaction_attempted,19202
10584,2231,2023-09-12 17:40:00,first_transaction_success,19200
10585,2232,2024-06-04 00:00:00,app_open,19203
10586,2232,2024-06-04 00:05:00,onboarding_started,19203
10587,2233,2023-06-30 00:00:00,app_open,19205
10588,2233,2023-06-30 00:05:00,onboarding_started,19205
10589,2233,2023-06-30 02:00:00,kyc_submitted,19205
10590,2233,2023-07-03 00:00:00,kyc_approved,19205
10591,2233,2023-07-03 17:00:00,bank_added,19211
10592,2233,2023-07-10 17:00:00,first_transaction_attempted,19218
10593,2233,2023-07-10 18:28:00,first_transaction_success,19208
10594,2234,2024-03-21 00:00:00,app_open,19221
10595,2234,2024-03-21 00:05:00,onboarding_started,19221
10596,2234,2024-03-21 02:00:00,kyc_submitted,19221
10597,2235,2023-10-01 00:00:00,app_open,19233
10598,2235,2023-10-01 00:05:00,onboarding_started,19233
10599,2235,2023-10-01 02:00:00,kyc_submitted,19233
10600,2235,2023-10-06 00:00:00,kyc_approved,19233
10601,2235,2023-10-06 12:00:00,bank_added,19248
10602,2235,2023-10-09 12:00:00,first_transaction_attempted,19243
10603,2235,2023-10-09 13:19:00,first_transaction_success,19233
10604,2236,2023-02-01 00:00:00,app_open,19249
10605,2236,2023-02-01 00:05:00,onboarding_started,19249
10606,2236,2023-02-01 02:00:00,kyc_submitted,19249
10607,2237,2024-03-28 00:00:00,app_open,19264
10608,2237,2024-03-28 00:05:00,onboarding_started,19264
10609,2237,2024-03-28 02:00:00,kyc_submitted,19264
10610,2237,2024-03-31 00:00:00,kyc_approved,19264
10611,2237,2024-03-31 20:00:00,bank_added,19274
10612,2238,2023-05-01 00:00:00,app_open,19279
10613,2238,2023-05-01 00:05:00,onboarding_started,19279
10614,2239,2024-07-26 00:00:00,app_open,19280
10615,2239,2024-07-26 00:05:00,onboarding_started,19280
10616,2240,2024-07-20 00:00:00,app_open,19284
10617,2240,2024-07-20 00:05:00,onboarding_started,19284
10618,2240,2024-07-20 02:00:00,kyc_submitted,19284
10619,2240,2024-07-24 00:00:00,kyc_approved,19284
10620,2240,2024-07-25 00:00:00,bank_added,19286
10621,2240,2024-07-25 00:00:00,first_transaction_attempted,19286
10622,2240,2024-07-25 00:30:00,first_transaction_success,19289
10623,2241,2024-02-08 00:00:00,app_open,19292
10624,2241,2024-02-08 00:05:00,onboarding_started,19292
10625,2241,2024-02-08 02:00:00,kyc_submitted,19292
10626,2241,2024-02-09 00:00:00,kyc_approved,19292
10627,2241,2024-02-09 22:00:00,bank_added,19299
10628,2242,2023-09-11 00:00:00,app_open,19303
10629,2242,2023-09-11 00:05:00,onboarding_started,19303
10630,2242,2023-09-11 02:00:00,kyc_submitted,19303
10631,2242,2023-09-14 00:00:00,kyc_approved,19303
10632,2242,2023-09-14 22:00:00,bank_added,19304
10633,2242,2023-09-17 22:00:00,first_transaction_attempted,19304
10634,2242,2023-09-17 23:47:00,first_transaction_success,19305
10635,2243,2023-03-14 00:00:00,app_open,19306
10636,2243,2023-03-14 00:05:00,onboarding_started,19306
10637,2244,2024-05-19 00:00:00,app_open,19312
10638,2244,2024-05-19 00:05:00,onboarding_started,19312
10639,2244,2024-05-19 02:00:00,kyc_submitted,19312
10640,2245,2023-02-28 00:00:00,app_open,19315
10641,2245,2023-02-28 00:05:00,onboarding_started,19315
10642,2245,2023-02-28 02:00:00,kyc_submitted,19315
10643,2245,2023-03-01 00:00:00,kyc_approved,19315
10644,2245,2023-03-01 07:00:00,bank_added,19318
10645,2246,2023-07-13 00:00:00,app_open,19326
10646,2246,2023-07-13 00:05:00,onboarding_started,19326
10647,2246,2023-07-13 02:00:00,kyc_submitted,19326
10648,2246,2023-07-16 00:00:00,kyc_approved,19326
10649,2246,2023-07-16 06:00:00,bank_added,19332
10650,2246,2023-07-20 06:00:00,first_transaction_attempted,19333
10651,2246,2023-07-20 06:24:00,first_transaction_success,19328
10652,2247,2023-07-10 00:00:00,app_open,19334
10653,2247,2023-07-10 00:05:00,onboarding_started,19334
10654,2248,2024-05-28 00:00:00,app_open,19347
10655,2248,2024-05-28 00:05:00,onboarding_started,19347
10656,2248,2024-05-28 02:00:00,kyc_submitted,19347
10657,2248,2024-06-01 00:00:00,kyc_approved,19347
10658,2248,2024-06-01 16:00:00,bank_added,19353
10659,2248,2024-06-01 16:00:00,first_transaction_attempted,19349
10660,2248,2024-06-01 17:15:00,first_transaction_success,19355
10661,2249,2023-05-16 00:00:00,app_open,19359
10662,2249,2023-05-16 00:05:00,onboarding_started,19359
10663,2249,2023-05-16 02:00:00,kyc_submitted,19359
10664,2249,2023-05-19 00:00:00,kyc_approved,19359
10665,2249,2023-05-19 16:00:00,bank_added,19365
10666,2249,2023-05-23 16:00:00,first_transaction_attempted,19371
10667,2249,2023-05-23 17:37:00,first_transaction_success,19371
10668,2250,2023-01-11 00:00:00,app_open,19374
10669,2250,2023-01-11 00:05:00,onboarding_started,19374
10670,2250,2023-01-11 02:00:00,kyc_submitted,19374
10671,2250,2023-01-14 00:00:00,kyc_approved,19374
10672,2250,2023-01-14 02:00:00,bank_added,19381
10673,2250,2023-01-19 02:00:00,first_transaction_attempted,19381
10674,2250,2023-01-19 03:50:00,first_transaction_success,19380
10675,2251,2023-09-09 00:00:00,app_open,19382
10676,2251,2023-09-09 00:05:00,onboarding_started,19382
10677,2252,2023-09-06 00:00:00,app_open,19385
10678,2252,2023-09-06 00:05:00,onboarding_started,19385
10679,2253,2023-03-05 00:00:00,app_open,19393
10680,2253,2023-03-05 00:05:00,onboarding_started,19393
10681,2254,2024-12-17 00:00:00,app_open,19395
10682,2254,2024-12-17 00:05:00,onboarding_started,19395
10683,2254,2024-12-17 02:00:00,kyc_submitted,19395
10684,2254,2024-12-20 00:00:00,kyc_approved,19395
10685,2254,2024-12-20 14:00:00,bank_added,19398
10686,2254,2024-12-25 14:00:00,first_transaction_attempted,19401
10687,2254,2024-12-25 15:33:00,first_transaction_success,19400
10688,2255,2023-05-27 00:00:00,app_open,19403
10689,2255,2023-05-27 00:05:00,onboarding_started,19403
10690,2256,2023-09-20 00:00:00,app_open,19420
10691,2256,2023-09-20 00:05:00,onboarding_started,19420
10692,2256,2023-09-20 02:00:00,kyc_submitted,19420
10693,2256,2023-09-24 00:00:00,kyc_approved,19420
10694,2256,2023-09-24 13:00:00,bank_added,19430
10695,2257,2023-08-24 00:00:00,app_open,19438
10696,2257,2023-08-24 00:05:00,onboarding_started,19438
10697,2257,2023-08-24 02:00:00,kyc_submitted,19438
10698,2257,2023-08-29 00:00:00,kyc_approved,19438
10699,2257,2023-08-29 21:00:00,bank_added,19440
10700,2257,2023-09-03 21:00:00,first_transaction_attempted,19438
10701,2257,2023-09-03 21:32:00,first_transaction_success,19442
10702,2258,2024-10-09 00:00:00,app_open,19444
10703,2258,2024-10-09 00:05:00,onboarding_started,19444
10704,2258,2024-10-09 02:00:00,kyc_submitted,19444
10705,2259,2024-04-28 00:00:00,app_open,19449
10706,2259,2024-04-28 00:05:00,onboarding_started,19449
10707,2260,2023-10-27 00:00:00,app_open,19453
10708,2260,2023-10-27 00:05:00,onboarding_started,19453
10709,2260,2023-10-27 02:00:00,kyc_submitted,19453
10710,2260,2023-11-01 00:00:00,kyc_approved,19453
10711,2260,2023-11-01 10:00:00,bank_added,19453
10712,2260,2023-11-01 10:00:00,first_transaction_attempted,19468
10713,2260,2023-11-01 11:27:00,first_transaction_success,19454
10714,2261,2024-11-22 00:00:00,app_open,19469
10715,2261,2024-11-22 00:05:00,onboarding_started,19469
10716,2261,2024-11-22 02:00:00,kyc_submitted,19469
10717,2261,2024-11-23 00:00:00,kyc_approved,19469
10718,2261,2024-11-23 06:00:00,bank_added,19470
10719,2261,2024-11-28 06:00:00,first_transaction_attempted,19473
10720,2261,2024-11-28 07:38:00,first_transaction_success,19480
10721,2262,2023-12-02 00:00:00,app_open,19484
10722,2262,2023-12-02 00:05:00,onboarding_started,19484
10723,2262,2023-12-02 02:00:00,kyc_submitted,19484
10724,2262,2023-12-07 00:00:00,kyc_approved,19484
10725,2262,2023-12-07 07:00:00,bank_added,19493
10726,2262,2023-12-08 07:00:00,first_transaction_attempted,19493
10727,2262,2023-12-08 07:50:00,first_transaction_success,19493
10728,2263,2023-11-24 00:00:00,app_open,19497
10729,2263,2023-11-24 00:05:00,onboarding_started,19497
10730,2264,2024-08-03 00:00:00,app_open,19498
10731,2264,2024-08-03 00:05:00,onboarding_started,19498
10732,2264,2024-08-03 02:00:00,kyc_submitted,19498
10733,2264,2024-08-06 00:00:00,kyc_approved,19498
10734,2264,2024-08-06 03:00:00,bank_added,19498
10735,2265,2024-12-13 00:00:00,app_open,19511
10736,2265,2024-12-13 00:05:00,onboarding_started,19511
10737,2266,2023-05-21 00:00:00,app_open,19514
10738,2266,2023-05-21 00:05:00,onboarding_started,19514
10739,2267,2023-09-06 00:00:00,app_open,19521
10740,2267,2023-09-06 00:05:00,onboarding_started,19521
10741,2267,2023-09-06 02:00:00,kyc_submitted,19521
10742,2267,2023-09-11 00:00:00,kyc_approved,19521
10743,2267,2023-09-11 22:00:00,bank_added,19525
10744,2267,2023-09-15 22:00:00,first_transaction_attempted,19527
10745,2267,2023-09-15 22:46:00,first_transaction_success,19525
10746,2268,2024-06-19 00:00:00,app_open,19529
10747,2268,2024-06-19 00:05:00,onboarding_started,19529
10748,2268,2024-06-19 02:00:00,kyc_submitted,19529
10749,2268,2024-06-20 00:00:00,kyc_approved,19529
10750,2268,2024-06-20 02:00:00,bank_added,19540
10751,2268,2024-06-21 02:00:00,first_transaction_attempted,19543
10752,2268,2024-06-21 03:48:00,first_transaction_success,19534
10753,2269,2023-05-04 00:00:00,app_open,19544
10754,2269,2023-05-04 00:05:00,onboarding_started,19544
10755,2269,2023-05-04 02:00:00,kyc_submitted,19544
10756,2270,2023-03-31 00:00:00,app_open,19555
10757,2270,2023-03-31 00:05:00,onboarding_started,19555
10758,2271,2023-07-12 00:00:00,app_open,19556
10759,2271,2023-07-12 00:05:00,onboarding_started,19556
10760,2271,2023-07-12 02:00:00,kyc_submitted,19556
10761,2272,2023-03-17 00:00:00,app_open,19559
10762,2272,2023-03-17 00:05:00,onboarding_started,19559
10763,2272,2023-03-17 02:00:00,kyc_submitted,19559
10764,2273,2024-10-02 00:00:00,app_open,19562
10765,2273,2024-10-02 00:05:00,onboarding_started,19562
10766,2274,2024-04-30 00:00:00,app_open,19563
10767,2274,2024-04-30 00:05:00,onboarding_started,19563
10768,2274,2024-04-30 02:00:00,kyc_submitted,19563
10769,2274,2024-05-02 00:00:00,kyc_approved,19563
10770,2274,2024-05-02 15:00:00,bank_added,19566
10771,2274,2024-05-07 15:00:00,first_transaction_attempted,19567
10772,2274,2024-05-07 15:32:00,first_transaction_success,19570
10773,2275,2023-04-25 00:00:00,app_open,19576
10774,2275,2023-04-25 00:05:00,onboarding_started,19576
10775,2276,2024-01-18 00:00:00,app_open,19584
10776,2276,2024-01-18 00:05:00,onboarding_started,19584
10777,2276,2024-01-18 02:00:00,kyc_submitted,19584
10778,2277,2024-01-05 00:00:00,app_open,19592
10779,2277,2024-01-05 00:05:00,onboarding_started,19592
10780,2277,2024-01-05 02:00:00,kyc_submitted,19592
10781,2277,2024-01-08 00:00:00,kyc_approved,19592
10782,2277,2024-01-08 02:00:00,bank_added,19596
10783,2277,2024-01-14 02:00:00,first_transaction_attempted,19593
10784,2277,2024-01-14 02:27:00,first_transaction_success,19596
10785,2278,2023-03-22 00:00:00,app_open,19608
10786,2278,2023-03-22 00:05:00,onboarding_started,19608
10787,2278,2023-03-22 02:00:00,kyc_submitted,19608
10788,2278,2023-03-25 00:00:00,kyc_approved,19608
10789,2278,2023-03-25 18:00:00,bank_added,19614
10790,2279,2023-10-29 00:00:00,app_open,19616
10791,2279,2023-10-29 00:05:00,onboarding_started,19616
10792,2279,2023-10-29 02:00:00,kyc_submitted,19616
10793,2279,2023-10-31 00:00:00,kyc_approved,19616
10794,2279,2023-10-31 15:00:00,bank_added,19619
10795,2280,2024-04-30 00:00:00,app_open,19631
10796,2280,2024-04-30 00:05:00,onboarding_started,19631
10797,2280,2024-04-30 02:00:00,kyc_submitted,19631
10798,2280,2024-05-03 00:00:00,kyc_approved,19631
10799,2280,2024-05-03 07:00:00,bank_added,19631
10800,2281,2023-01-02 00:00:00,app_open,19645
10801,2281,2023-01-02 00:05:00,onboarding_started,19645
10802,2281,2023-01-02 02:00:00,kyc_submitted,19645
10803,2281,2023-01-07 00:00:00,kyc_approved,19645
10804,2281,2023-01-07 22:00:00,bank_added,19650
10805,2281,2023-01-10 22:00:00,first_transaction_attempted,19650
10806,2281,2023-01-10 22:58:00,first_transaction_success,19650
