transaction_id,user_id,transaction_time,amount,status,fee_revenue
4013,2242,2023-09-25 23:47:00,16.11,success,0.24
4014,2242,2023-12-13 23:47:00,86.02,failed,0.0
4015,2246,2023-07-28 06:24:00,396.86,success,5.95
4016,2246,2023-09-20 06:24:00,231.71,success,3.48
4017,2246,2023-08-21 06:24:00,481.87,success,7.23
4018,2246,2023-07-21 06:24:00,9.89,failed,0.0
4019,2246,2023-09-21 06:24:00,12.84,success,0.19
4020,2248,2024-07-01 17:15:00,306.14,failed,0.0
4021,2248,2024-07-15 17:15:00,1484.59,success,22.27
4022,2248,2024-06-25 17:15:00,9.8,success,0.15
4023,2248,2024-08-10 17:15:00,1883.48,success,28.25
4024,2248,2024-07-11 17:15:00,14.63,success,0.22
4025,2248,2024-08-10 17:15:00,5.62,success,0.08
4026,2248,2024-06-16 17:15:00,843.23,success,12.65
4027,2249,2023-05-30 17:37:00,16.63,success,0.25
4028,2249,2023-05-25 17:37:00,14.4,success,0.22
4029,2249,2023-08-01 17:37:00,7.58,success,0.11
4030,2249,2023-07-31 17:37:00,308.19,success,4.62
4031,2249,2023-08-07 17:37:00,5.91,success,0.09
4032,2249,2023-07-11 17:37:00,17.73,failed,0.0
4033,2249,2023-07-14 17:37:00,346.3,failed,0.0
4034,2250,2023-04-05 03:50:00,325.2,success,4.88
4035,2250,2023-03-05 03:50:00,18.4,success,0.28
4036,2250,2023-03-19 03:50:00,845.29,success,12.68
4037,2250,2023-03-17 03:50:00,302.7,success,4.54
4038,2250,2023-03-06 03:50:00,7.75,success,0.12
4039,2250,2023-01-25 03:50:00,242.65,failed,0.0
4040,2254,2025-03-09 15:33:00,473.95,success,7.11
4041,2254,2025-01-29 15:33:00,173.24,success,2.6
4042,2254,2025-02-23 15:33:00,18.18,success,0.27
4043,2254,2025-02-15 15:33:00,97.75,success,1.47
4044,2257,2023-09-23 21:32:00,1047.2,success,15.71
4045,2260,2023-12-14 11:27:00,255.16,success,3.83
4046,2260,2024-01-24 11:27:00,15.01,success,0.23
4047,2260,2023-12-27 11:27:00,301.84,success,4.53
4048,2260,2024-01-20 11:27:00,800.54,success,12.01
4049,2260,2023-11-06 11:27:00,12.21,success,0.18
4050,2260,2024-01-17 11:27:00,1792.46,success,26.89
4051,2260,2024-01-25 11:27:00,1237.0,failed,0.0
4052,2261,2024-12-10 07:38:00,8.82,failed,0.0
4053,2261,2025-01-23 07:38:00,1575.58,success,23.63
4054,2261,2024-12-22 07:38:00,243.88,success,3.66
4055,2262,2024-01-01 07:50:00,180.74,success,2.71
4056,2262,2023-12-11 07:50:00,670.35,success,10.06
4057,2262,2024-02-20 07:50:00,1778.28,success,26.67
4058,2262,2024-01-26 07:50:00,660.25,success,9.9
4059,2262,2023-12-12 07:50:00,1430.83,success,21.46
4060,2262,2024-02-13 07:50:00,206.31,success,3.09
4061,2267,2023-11-12 22:46:00,9.88,success,0.15
4062,2267,2023-10-05 22:46:00,14.68,success,0.22
4063,2267,2023-11-29 22:46:00,1169.97,success,17.55
4064,2267,2023-12-04 22:46:00,619.86,success,9.3
4065,2267,2023-10-06 22:46:00,7.88,success,0.12
4066,2267,2023-10-22 22:46:00,1923.18,failed,0.0
4067,2268,2024-09-05 03:48:00,18.24,success,0.27
4068,2268,2024-07-17 03:48:00,17.54,success,0.26
4069,2268,2024-08-17 03:48:00,10.22,success,0.15
4070,2274,2024-07-05 15:32:00,9.16,failed,0.0
4071,2274,2024-06-21 15:32:00,17.39,success,0.26
4072,2274,2024-05-27 15:32:00,115.38,success,1.73
4073,2274,2024-07-22 15:32:00,600.96,success,9.01
4074,2274,2024-07-26 15:32:00,176.43,success,2.65
4075,2277,2024-03-22 02:27:00,1106.53,success,16.6
4076,2277,2024-02-11 02:27:00,15.65,success,0.23
4077,2277,2024-01-22 02:27:00,976.34,success,14.65
4078,2277,2024-01-29 02:27:00,7.27,success,0.11
4079,2277,2024-01-31 02:27:00,727.37,success,10.91
4080,2277,2024-02-22 02:27:00,17.27,success,0.26
4081,2277,2024-03-05 02:27:00,83.58,success,1.25
4082,2277,2024-03-14 02:27:00,6.52,failed,0.0
4083,2281,2023-02-07 22:58:00,832.94,success,12.49
4084,2282,2023-12-08 11:57:00,549.32,failed,0.0
4085,2282,2023-11-15 11:57:00,260.24,success,3.9
4086,2282,2023-12-23 11:57:00,265.35,success,3.98
4087,2282,2023-10-27 11:57:00,749.11,success,11.24
4088,2282,2023-11-29 11:57:00,16.27,failed,0.0
4089,2282,2023-11-20 11:57:00,272.22,success,4.08
4090,2286,2024-06-25 19:40:00,11.23,success,0.17
4091,2286,2024-04-26 19:40:00,488.23,success,7.32
4092,2286,2024-05-13 19:40:00,8.44,success,0.13
4093,2289,2023-09-02 01:50:00,12.32,success,0.18
4094,2289,2023-10-25 01:50:00,16.91,success,0.25
4095,2289,2023-08-23 01:50:00,197.57,failed,0.0
4096,2289,2023-10-16 01:50:00,1866.15,success,27.99
4097,2289,2023-10-14 01:50:00,11.89,success,0.18
4098,2296,2023-10-30 04:16:00,1037.09,success,15.56
4099,2296,2023-12-05 04:16:00,265.82,success,3.99
4100,2297,2024-02-15 14:57:00,89.95,failed,0.0
4101,2297,2024-05-09 14:57:00,1588.61,failed,0.0
4102,2297,2024-02-21 14:57:00,1037.11,success,15.56
4103,2297,2024-04-17 14:57:00,5.07,success,0.08
4104,2297,2024-03-16 14:57:00,18.08,success,0.27
4105,2297,2024-04-03 14:57:00,99.36,success,1.49
4106,2297,2024-04-30 14:57:00,1409.68,success,21.15
4107,2298,2024-11-04 18:20:00,12.21,success,0.18
4108,2298,2024-11-01 18:20:00,1054.41,success,15.82
4109,2298,2024-08-23 18:20:00,18.19,success,0.27
4110,2298,2024-09-02 18:20:00,1311.77,failed,0.0
4111,2302,2024-06-18 21:13:00,6.43,success,0.1
4112,2302,2024-07-16 21:13:00,178.55,success,2.68
4113,2302,2024-07-04 21:13:00,72.72,success,1.09
4114,2302,2024-07-30 21:13:00,181.13,failed,0.0
4115,2302,2024-07-22 21:13:00,1367.63,success,20.51
4116,2302,2024-06-13 21:13:00,10.44,success,0.16
4117,2302,2024-06-26 21:13:00,6.53,success,0.1
4118,2304,2023-12-06 04:32:00,1979.78,success,29.7
4119,2305,2024-11-13 20:08:00,1729.04,success,25.94
4120,2305,2024-12-07 20:08:00,344.87,success,5.17
4121,2305,2024-11-02 20:08:00,19.61,success,0.29
4122,2305,2024-12-28 20:08:00,810.56,success,12.16
4123,2306,2024-11-18 05:07:00,212.58,failed,0.0
4124,2306,2024-10-22 05:07:00,339.44,success,5.09
4125,2306,2024-10-06 05:07:00,18.59,success,0.28
4126,2306,2024-10-21 05:07:00,7.85,success,0.12
4127,2306,2024-11-12 05:07:00,1635.98,success,24.54
4128,2306,2024-08-27 05:07:00,1110.18,success,16.65
4129,2306,2024-10-18 05:07:00,16.23,success,0.24
4130,2306,2024-10-11 05:07:00,1333.26,success,20.0
4131,2311,2024-02-14 17:01:00,12.7,success,0.19
4132,2311,2023-12-14 17:01:00,245.97,success,3.69
4133,2311,2023-12-29 17:01:00,506.52,success,7.6
4134,2311,2024-01-10 17:01:00,275.35,success,4.13
4135,2311,2023-12-27 17:01:00,1413.06,success,21.2
4136,2311,2024-01-15 17:01:00,217.58,success,3.26
4137,2311,2023-12-18 17:01:00,87.23,success,1.31
4138,2311,2024-01-05 17:01:00,17.93,failed,0.0
4139,2313,2024-05-04 10:41:00,1594.97,failed,0.0
4140,2313,2024-04-22 10:41:00,8.7,success,0.13
4141,2313,2024-05-15 10:41:00,1162.45,failed,0.0
4142,2315,2023-04-02 12:42:00,206.45,success,3.1
4143,2315,2023-03-29 12:42:00,291.32,success,4.37
4144,2315,2023-04-26 12:42:00,1639.96,success,24.6
4145,2315,2023-04-16 12:42:00,441.84,success,6.63
4146,2315,2023-04-20 12:42:00,10.14,success,0.15
4147,2315,2023-04-17 12:42:00,679.53,success,10.19
4148,2315,2023-03-19 12:42:00,15.92,success,0.24
4149,2315,2023-02-17 12:42:00,15.81,success,0.24
4150,2316,2024-07-07 14:09:00,19.22,success,0.29
4151,2316,2024-08-02 14:09:00,10.52,failed,0.0
4152,2316,2024-06-23 14:09:00,498.67,success,7.48
4153,2320,2023-06-20 09:58:00,205.18,success,3.08
4154,2320,2023-05-03 09:58:00,313.36,failed,0.0
4155,2321,2023-06-11 19:14:00,1487.23,success,22.31
4156,2325,2023-05-17 03:16:00,249.86,success,3.75
4157,2325,2023-06-10 03:16:00,14.64,failed,0.0
4158,2325,2023-07-01 03:16:00,1088.35,success,16.33
4159,2326,2023-06-24 14:39:00,11.78,success,0.18
4160,2326,2023-06-26 14:39:00,18.58,success,0.28
4161,2326,2023-06-16 14:39:00,10.78,success,0.16
4162,2326,2023-08-14 14:39:00,101.8,success,1.53
4163,2326,2023-07-22 14:39:00,531.25,success,7.97
4164,2329,2023-11-10 07:21:00,8.38,success,0.13
4165,2329,2023-10-30 07:21:00,1468.45,success,22.03
4166,2329,2023-12-05 07:21:00,16.5,failed,0.0
4167,2329,2023-12-15 07:21:00,495.33,success,7.43
4168,2329,2023-12-08 07:21:00,56.43,success,0.85
4169,2329,2023-12-07 07:21:00,17.28,success,0.26
4170,2329,2023-12-20 07:21:00,219.92,success,3.3
4171,2329,2023-11-22 07:21:00,107.06,success,1.61
4172,2330,2025-03-09 12:30:00,1498.39,success,22.48
4173,2330,2025-01-21 12:30:00,324.81,success,4.87
4174,2330,2025-02-21 12:30:00,78.26,success,1.17
4175,2330,2025-02-26 12:30:00,17.03,success,0.26
4176,2330,2025-02-10 12:30:00,1456.28,success,21.84
4177,2333,2024-08-03 22:00:00,117.34,success,1.76
4178,2333,2024-08-07 22:00:00,275.87,success,4.14
4179,2333,2024-08-10 22:00:00,784.17,success,11.76
4180,2333,2024-07-11 22:00:00,14.91,success,0.22
4181,2333,2024-05-30 22:00:00,430.74,success,6.46
4182,2333,2024-08-06 22:00:00,406.68,success,6.1
4183,2336,2024-11-14 20:34:00,6.85,success,0.1
4184,2336,2024-11-05 20:34:00,59.37,success,0.89
4185,2336,2024-08-26 20:34:00,1333.45,failed,0.0
4186,2336,2024-09-08 20:34:00,466.12,success,6.99
4187,2336,2024-09-11 20:34:00,1806.42,success,27.1
4188,2336,2024-11-12 20:34:00,950.61,success,14.26
4189,2336,2024-09-26 20:34:00,1955.86,success,29.34
4190,2336,2024-10-11 20:34:00,237.09,success,3.56
4191,2340,2023-05-22 04:48:00,1047.14,success,15.71
4192,2340,2023-03-19 04:48:00,17.06,success,0.26
4193,2340,2023-03-17 04:48:00,522.32,success,7.83
4194,2340,2023-05-26 04:48:00,1148.49,success,17.23
4195,2340,2023-04-03 04:48:00,15.05,success,0.23
4196,2340,2023-03-05 04:48:00,606.86,success,9.1
4197,2340,2023-03-16 04:48:00,10.28,failed,0.0
4198,2340,2023-04-03 04:48:00,437.48,success,6.56
4199,2343,2024-02-10 21:27:00,80.14,success,1.2
4200,2343,2024-02-01 21:27:00,10.69,success,0.16
4201,2347,2023-07-28 23:38:00,956.09,success,14.34
4202,2351,2024-08-16 00:18:00,619.67,success,9.3
4203,2351,2024-08-26 00:18:00,1267.3,success,19.01
4204,2351,2024-08-29 00:18:00,19.94,failed,0.0
4205,2352,2023-05-02 22:36:00,961.58,success,14.42
4206,2354,2024-05-14 20:23:00,248.3,success,3.72
4207,2358,2024-05-22 02:37:00,1013.23,failed,0.0
4208,2359,2023-12-28 16:17:00,8.39,success,0.13
4209,2359,2023-12-29 16:17:00,217.84,success,3.27
4210,2359,2023-12-30 16:17:00,5.85,success,0.09
4211,2359,2024-01-11 16:17:00,127.47,success,1.91
4212,2366,2023-03-28 07:29:00,17.18,success,0.26
4213,2366,2023-03-25 07:29:00,1352.03,failed,0.0
4214,2366,2023-05-13 07:29:00,570.92,success,8.56
4215,2367,2024-03-30 12:35:00,1269.16,success,19.04
4216,2367,2024-06-16 12:35:00,17.45,failed,0.0
4217,2367,2024-05-27 12:35:00,14.05,success,0.21
4218,2367,2024-05-15 12:35:00,1246.18,success,18.69
4219,2367,2024-04-02 12:35:00,1458.35,success,21.88
4220,2367,2024-05-04 12:35:00,117.33,success,1.76
4221,2367,2024-04-10 12:35:00,857.34,failed,0.0
4222,2367,2024-05-29 12:35:00,249.06,success,3.74
4223,2369,2024-02-21 14:42:00,1755.83,success,26.34
4224,2369,2024-03-02 14:42:00,342.3,success,5.13
4225,2369,2024-02-27 14:42:00,458.49,success,6.88
4226,2369,2023-12-30 14:42:00,10.64,success,0.16
4227,2371,2025-03-19 23:54:00,6.32,success,0.09
4228,2374,2024-01-17 07:27:00,1288.6,failed,0.0
4229,2374,2024-03-10 07:27:00,106.69,success,1.6
4230,2374,2024-01-16 07:27:00,8.36,success,0.13
4231,2374,2024-04-05 07:27:00,13.52,success,0.2
4232,2374,2024-04-01 07:27:00,1440.5,success,21.61
4233,2374,2024-02-18 07:27:00,1585.58,success,23.78
4234,2374,2024-04-05 07:27:00,1969.58,failed,0.0
4235,2375,2024-02-07 03:54:00,18.72,failed,0.0
4236,2375,2024-03-07 03:54:00,95.61,success,1.43
4237,2375,2024-02-21 03:54:00,15.92,success,0.24
4238,2375,2024-01-21 03:54:00,389.27,success,5.84
4239,2377,2024-06-16 20:11:00,1712.9,success,25.69
4240,2377,2024-07-27 20:11:00,1872.33,success,28.08
4241,2377,2024-05-18 20:11:00,574.58,success,8.62
4242,2381,2024-01-01 23:46:00,1137.42,success,17.06
4243,2381,2024-01-03 23:46:00,281.12,success,4.22
4244,2381,2024-01-03 23:46:00,1138.88,success,17.08
4245,2381,2024-01-01 23:46:00,15.42,success,0.23
4246,2381,2024-02-24 23:46:00,502.91,success,7.54
4247,2382,2024-06-28 08:24:00,1378.92,success,20.68
4248,2382,2024-07-02 08:24:00,327.55,success,4.91
4249,2382,2024-06-27 08:24:00,6.95,success,0.1
4250,2386,2025-01-13 04:55:00,540.77,success,8.11
4251,2386,2025-02-04 04:55:00,1667.62,failed,0.0
4252,2386,2025-03-14 04:55:00,16.44,success,0.25
4253,2389,2024-03-01 01:43:00,7.68,success,0.12
4254,2389,2024-03-07 01:43:00,487.82,success,7.32
4255,2389,2023-12-24 01:43:00,7.58,success,0.11
4256,2389,2024-03-03 01:43:00,265.15,success,3.98
4257,2389,2024-01-11 01:43:00,440.15,success,6.6
4258,2389,2024-03-13 01:43:00,156.08,success,2.34
4259,2389,2024-01-08 01:43:00,433.05,success,6.5
4260,2389,2024-01-19 01:43:00,599.86,success,9.0
4261,2391,2023-07-25 11:09:00,7.28,success,0.11
4262,2392,2024-09-28 20:42:00,712.86,success,10.69
4263,2392,2024-08-27 20:42:00,791.08,success,11.87
4264,2392,2024-10-07 20:42:00,5.94,success,0.09
4265,2395,2023-09-21 06:48:00,862.2,success,12.93
4266,2395,2023-08-18 06:48:00,478.46,failed,0.0
4267,2396,2025-01-24 07:33:00,15.46,success,0.23
4268,2396,2024-12-06 07:33:00,998.86,success,14.98
4269,2396,2024-11-30 07:33:00,1103.55,success,16.55
4270,2396,2024-12-12 07:33:00,1004.75,success,15.07
4271,2396,2024-11-27 07:33:00,418.22,failed,0.0
4272,2399,2024-09-01 15:11:00,8.73,success,0.13
4273,2399,2024-08-28 15:11:00,1408.86,success,21.13
4274,2399,2024-08-14 15:11:00,254.25,success,3.81
4275,2399,2024-08-05 15:11:00,212.02,success,3.18
4276,2399,2024-08-28 15:11:00,1153.28,success,17.3
4277,2399,2024-08-26 15:11:00,97.37,success,1.46
4278,2402,2024-04-14 16:31:00,101.65,success,1.52
4279,2402,2024-04-02 16:31:00,933.16,success,14.0
4280,2404,2023-07-26 00:29:00,17.98,success,0.27
4281,2407,2024-08-07 11:54:00,237.04,failed,0.0
4282,2407,2024-08-24 11:54:00,140.59,failed,0.0
4283,2407,2024-07-14 11:54:00,452.85,success,6.79
4284,2407,2024-07-12 11:54:00,263.67,success,3.96
4285,2407,2024-06-29 11:54:00,600.27,success,9.0
4286,2407,2024-09-07 11:54:00,1193.93,success,17.91
4287,2412,2024-10-21 00:49:00,15.54,success,0.23
4288,2413,2024-11-27 20:55:00,6.52,failed,0.0
4289,2413,2024-10-10 20:55:00,19.11,failed,0.0
4290,2413,2024-10-27 20:55:00,484.86,success,7.27
4291,2413,2024-11-05 20:55:00,882.51,success,13.24
4292,2415,2023-10-14 23:19:00,14.9,failed,0.0
4293,2415,2023-10-28 23:19:00,1647.15,success,24.71
4294,2415,2023-11-29 23:19:00,17.54,success,0.26
4295,2415,2023-10-15 23:19:00,493.29,success,7.4
4296,2419,2023-05-09 23:54:00,10.04,success,0.15
4297,2419,2023-04-10 23:54:00,154.92,success,2.32
4298,2419,2023-03-23 23:54:00,878.78,success,13.18
4299,2419,2023-03-25 23:54:00,437.53,success,6.56
4300,2419,2023-05-07 23:54:00,240.02,failed,0.0
4301,2420,2023-11-18 14:54:00,1033.2,success,15.5
4302,2420,2024-02-04 14:54:00,1778.57,success,26.68
4303,2420,2024-01-08 14:54:00,334.29,success,5.01
4304,2422,2023-12-06 07:40:00,19.5,success,0.29
4305,2422,2023-12-20 07:40:00,335.96,success,5.04
4306,2422,2023-10-28 07:40:00,357.55,success,5.36
4307,2426,2024-06-15 07:33:00,1572.08,success,23.58
4308,2426,2024-05-27 07:33:00,1687.48,success,25.31
4309,2426,2024-04-06 07:33:00,1777.3,success,26.66
4310,2426,2024-06-07 07:33:00,417.43,success,6.26
4311,2427,2023-08-08 02:06:00,1585.55,success,23.78
4312,2427,2023-06-29 02:06:00,934.41,success,14.02
4313,2427,2023-07-28 02:06:00,691.96,success,10.38
4314,2427,2023-09-25 02:06:00,1185.55,success,17.78
4315,2431,2024-08-01 07:34:00,5.53,failed,0.0
4316,2431,2024-07-17 07:34:00,379.92,success,5.7
4317,2431,2024-08-04 07:34:00,6.51,success,0.1
4318,2431,2024-05-21 07:34:00,1660.31,success,24.9
4319,2431,2024-07-25 07:34:00,18.35,success,0.28
4320,2431,2024-08-11 07:34:00,108.4,success,1.63
4321,2435,2024-01-26 04:18:00,109.94,failed,0.0
4322,2435,2024-02-22 04:18:00,1747.74,success,26.22
4323,2435,2024-02-13 04:18:00,390.13,success,5.85
4324,2437,2024-07-24 12:59:00,733.41,success,11.0
4325,2437,2024-07-25 12:59:00,109.11,success,1.64
4326,2437,2024-08-25 12:59:00,779.33,success,11.69
4327,2437,2024-08-10 12:59:00,1551.98,success,23.28
4328,2437,2024-07-13 12:59:00,122.78,success,1.84
4329,2438,2024-08-02 07:00:00,13.32,success,0.2
4330,2438,2024-06-06 07:00:00,411.25,success,6.17
4331,2441,2023-08-07 22:35:00,875.11,success,13.13
4332,2445,2024-02-10 09:50:00,9.53,success,0.14
4333,2445,2024-01-19 09:50:00,1002.33,success,15.03
4334,2445,2023-11-21 09:50:00,134.93,success,2.02
4335,2446,2023-05-21 14:10:00,18.78,success,0.28
4336,2446,2023-07-15 14:10:00,11.2,success,0.17
4337,2446,2023-07-01 14:10:00,87.77,success,1.32
4338,2446,2023-07-14 14:10:00,141.38,success,2.12
4339,2446,2023-06-17 14:10:00,14.55,success,0.22
4340,2446,2023-08-13 14:10:00,1013.72,success,15.21
4341,2447,2023-06-06 20:46:00,674.79,success,10.12
4342,2447,2023-08-11 20:46:00,1352.47,success,20.29
4343,2447,2023-06-23 20:46:00,426.22,success,6.39
4344,2447,2023-06-30 20:46:00,390.73,success,5.86
4345,2452,2024-09-15 16:16:00,1359.82,success,20.4
4346,2452,2024-11-23 16:16:00,14.75,success,0.22
4347,2452,2024-11-04 16:16:00,593.99,success,8.91
4348,2453,2025-01-13 10:31:00,1654.55,success,24.82
4349,2453,2024-12-27 10:31:00,10.11,success,0.15
4350,2453,2024-12-25 10:31:00,662.1,success,9.93
4351,2454,2023-08-09 03:31:00,19.67,success,0.3
4352,2460,2023-08-05 00:13:00,8.68,success,0.13
4353,2466,2023-01-16 06:40:00,395.14,success,5.93
4354,2466,2023-01-27 06:40:00,13.77,success,0.21
4355,2466,2023-01-28 06:40:00,563.31,success,8.45
4356,2466,2023-01-28 06:40:00,167.66,success,2.51
4357,2467,2023-09-09 09:19:00,733.15,failed,0.0
4358,2467,2023-08-17 09:19:00,836.16,failed,0.0
4359,2467,2023-11-03 09:19:00,1652.24,success,24.78
4360,2467,2023-08-30 09:19:00,18.1,success,0.27
4361,2467,2023-09-13 09:19:00,7.51,success,0.11
4362,2467,2023-08-20 09:19:00,9.46,success,0.14
4363,2467,2023-10-31 09:19:00,180.02,success,2.7
4364,2467,2023-11-11 09:19:00,536.03,success,8.04
4365,2468,2023-02-24 03:41:00,1429.22,success,21.44
4366,2468,2023-04-15 03:41:00,6.16,success,0.09
4367,2468,2023-03-06 03:41:00,19.71,failed,0.0
4368,2468,2023-02-25 03:41:00,88.65,success,1.33
4369,2469,2023-06-22 07:19:00,7.05,failed,0.0
4370,2469,2023-07-16 07:19:00,227.86,success,3.42
4371,2469,2023-07-04 07:19:00,423.93,success,6.36
4372,2471,2024-03-27 13:09:00,768.83,success,11.53
4373,2471,2024-03-07 13:09:00,797.9,success,11.97
4374,2471,2024-03-29 13:09:00,8.3,success,0.12
4375,2471,2024-02-26 13:09:00,16.52,success,0.25
4376,2471,2024-03-25 13:09:00,1737.78,success,26.07
4377,2471,2024-02-06 13:09:00,295.95,success,4.44
4378,2472,2024-03-19 11:57:00,220.58,success,3.31
4379,2472,2024-03-18 11:57:00,137.87,success,2.07
4380,2472,2024-02-01 11:57:00,770.83,success,11.56
4381,2473,2023-04-04 08:27:00,1526.58,success,22.9
4382,2473,2023-05-08 08:27:00,51.57,success,0.77
4383,2473,2023-05-01 08:27:00,18.59,failed,0.0
4384,2475,2024-05-13 13:16:00,292.42,success,4.39
4385,2475,2024-05-25 13:16:00,14.07,success,0.21
4386,2475,2024-05-24 13:16:00,748.46,success,11.23
4387,2479,2024-03-22 07:28:00,6.26,success,0.09
4388,2479,2024-05-06 07:28:00,274.55,success,4.12
4389,2479,2024-04-10 07:28:00,554.63,success,8.32
4390,2479,2024-04-25 07:28:00,9.37,success,0.14
4391,2479,2024-03-26 07:28:00,9.15,success,0.14
4392,2479,2024-05-16 07:28:00,1246.75,success,18.7
4393,2479,2024-02-27 07:28:00,414.16,failed,0.0
4394,2479,2024-02-23 07:28:00,421.46,success,6.32
4395,2482,2024-02-14 16:29:00,9.07,failed,0.0
4396,2482,2024-03-13 16:29:00,247.51,success,3.71
4397,2482,2024-04-06 16:29:00,220.34,success,3.31
4398,2482,2024-01-29 16:29:00,1904.6,success,28.57
4399,2482,2024-03-31 16:29:00,180.76,success,2.71
4400,2483,2023-04-30 16:44:00,1906.81,success,28.6
4401,2484,2023-10-03 09:07:00,1772.15,failed,0.0
4402,2484,2023-09-14 09:07:00,15.38,failed,0.0
4403,2484,2023-10-08 09:07:00,9.98,success,0.15
4404,2484,2023-08-29 09:07:00,11.77,success,0.18
4405,2484,2023-11-25 09:07:00,14.05,success,0.21
4406,2484,2023-09-30 09:07:00,1598.99,failed,0.0
4407,2485,2023-11-07 15:57:00,289.28,success,4.34
4408,2485,2023-10-08 15:57:00,11.05,success,0.17
4409,2485,2023-11-16 15:57:00,461.09,success,6.92
4410,2488,2024-08-08 03:24:00,1698.05,success,25.47
4411,2488,2024-08-08 03:24:00,99.53,failed,0.0
4412,2488,2024-07-09 03:24:00,223.35,success,3.35
4413,2488,2024-07-31 03:24:00,18.71,success,0.28
4414,2488,2024-07-22 03:24:00,543.65,success,8.15
4415,2491,2024-03-02 04:23:00,64.19,success,0.96
4416,2491,2024-04-13 04:23:00,182.79,success,2.74
4417,2492,2023-03-02 04:55:00,837.94,success,12.57
4418,2492,2023-05-26 04:55:00,12.85,success,0.19
4419,2493,2024-03-24 07:03:00,1295.21,success,19.43
4420,2493,2024-04-01 07:03:00,127.89,failed,0.0
4421,2493,2024-04-11 07:03:00,1275.34,success,19.13
4422,2493,2024-03-28 07:03:00,16.93,success,0.25
4423,2493,2024-04-06 07:03:00,118.83,success,1.78
4424,2494,2023-05-05 16:44:00,80.77,success,1.21
4425,2494,2023-06-07 16:44:00,1520.65,success,22.81
4426,2494,2023-05-18 16:44:00,1075.35,success,16.13
4427,2496,2025-01-02 18:35:00,11.15,success,0.17
4428,2497,2024-06-19 00:22:00,678.01,success,10.17
4429,2497,2024-05-25 00:22:00,439.5,success,6.59
4430,2497,2024-07-14 00:22:00,1958.76,success,29.38
4431,2497,2024-08-01 00:22:00,153.33,success,2.3
4432,2499,2023-06-24 18:00:00,1723.95,success,25.86
4433,2499,2023-06-24 18:00:00,1930.61,success,28.96
4434,2499,2023-06-24 18:00:00,152.93,failed,0.0
4435,2499,2023-08-03 18:00:00,1540.21,success,23.1
4436,2499,2023-07-13 18:00:00,78.99,success,1.18
4437,2499,2023-08-29 18:00:00,1896.4,success,28.45
4438,2499,2023-07-23 18:00:00,13.31,success,0.2
4439,2499,2023-08-14 18:00:00,1904.75,success,28.57
4440,2507,2023-06-17 17:17:00,330.15,success,4.95
4441,2507,2023-08-12 17:17:00,1263.92,success,18.96
4442,2507,2023-08-20 17:17:00,792.14,success,11.88
4443,2507,2023-08-06 17:17:00,265.53,success,3.98
4444,2507,2023-06-18 17:17:00,100.48,success,1.51
4445,2507,2023-08-16 17:17:00,355.19,success,5.33
4446,2508,2023-11-11 16:54:00,719.4,success,10.79
4447,2508,2023-11-20 16:54:00,317.08,success,4.76
4448,2508,2023-12-10 16:54:00,1221.75,success,18.33
4449,2508,2023-09-13 16:54:00,1131.07,success,16.97
4450,2508,2023-10-25 16:54:00,68.39,success,1.03
4451,2509,2023-07-31 11:32:00,293.89,success,4.41
4452,2509,2023-08-06 11:32:00,302.69,success,4.54
4453,2514,2023-10-15 17:18:00,8.64,success,0.13
4454,2514,2023-11-25 17:18:00,243.91,success,3.66
4455,2514,2023-11-26 17:18:00,342.24,success,5.13
4456,2514,2023-09-29 17:18:00,650.98,success,9.76
4457,2515,2024-01-30 06:49:00,1227.13,success,18.41
4458,2515,2024-02-11 06:49:00,1234.25,success,18.51
4459,2515,2023-12-21 06:49:00,518.48,success,7.78
4460,2515,2024-01-17 06:49:00,1876.98,failed,0.0
4461,2515,2024-02-12 06:49:00,1537.47,success,23.06
4462,2515,2024-01-22 06:49:00,1727.86,success,25.92
4463,2515,2024-02-11 06:49:00,1517.98,success,22.77
4464,2515,2023-12-31 06:49:00,376.51,success,5.65
4465,2519,2024-04-16 23:33:00,282.61,success,4.24
4466,2519,2024-03-28 23:33:00,490.42,success,7.36
4467,2519,2024-03-11 23:33:00,1694.88,failed,0.0
4468,2519,2024-04-04 23:33:00,334.91,success,5.02
4469,2519,2024-05-02 23:33:00,1821.75,success,27.33
4470,2519,2024-04-16 23:33:00,1567.02,failed,0.0
4471,2519,2024-03-12 23:33:00,531.19,success,7.97
4472,2519,2024-02-07 23:33:00,367.31,success,5.51
4473,2521,2024-05-19 14:06:00,769.6,success,11.54
4474,2521,2024-04-19 14:06:00,350.39,success,5.26
4475,2521,2024-04-05 14:06:00,417.42,success,6.26
4476,2521,2024-04-29 14:06:00,1998.47,success,29.98
4477,2521,2024-06-08 14:06:00,287.3,success,4.31
4478,2521,2024-05-02 14:06:00,11.67,success,0.18
4479,2521,2024-04-07 14:06:00,209.81,failed,0.0
4480,2521,2024-06-22 14:06:00,1021.93,success,15.33
4481,2525,2023-03-28 02:08:00,231.89,success,3.48
4482,2525,2023-02-28 02:08:00,912.49,failed,0.0
4483,2525,2023-03-10 02:08:00,116.21,failed,0.0
4484,2526,2024-06-03 02:20:00,476.54,success,7.15
4485,2526,2024-07-18 02:20:00,656.38,success,9.85
4486,2526,2024-07-17 02:20:00,14.78,success,0.22
4487,2526,2024-08-14 02:20:00,318.43,success,4.78
